data,model,neg_multiple,sim_split,metric,mean,ci_lower,ci_upper,id
rcmcs,rc_cxn,1,"(0.0, 0.4)",f1,0.6245478675728751,0.6064818548387096,0.6382955012654283,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,1,"(0.0, 0.4)",binary_precision,0.9066569898904315,0.8952027460518256,0.9283304441467707,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,1,"(0.0, 0.4)",binary_recall,0.4820071884021325,0.46694479486764784,0.4993193906402656,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,1,"(0.0, 0.4)",accuracy,0.660903937947494,0.6524015513126492,0.6769540572792363,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,1,"(0.0, 0.4)",roc_auc,0.8894140794363015,0.8781557375080453,0.8985275233242629,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.8, 1)",f1,0.9193488991271017,0.9097921589413345,0.9284569301944678,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.8, 1)",binary_precision,0.8940321771441182,0.879192458153745,0.9061631057043549,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.8, 1)",binary_recall,0.9468335749904024,0.9337878787878788,0.9609269497378549,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.8, 1)",accuracy,0.9653536845560478,0.9595150172328901,0.9696619071065157,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.8, 1)",roc_auc,0.9842839791164104,0.9797914123409242,0.9882220087597248,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.6, 0.8)",f1,0.8925574611239572,0.8787675688918328,0.9067876198376712,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.6, 0.8)",binary_precision,0.8870767389030197,0.870984737295382,0.9028752708414733,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.6, 0.8)",binary_recall,0.8927868612696243,0.8784334778861924,0.9075357190772475,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.6, 0.8)",accuracy,0.9508637236084454,0.9464731285988484,0.95489443378119,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.6, 0.8)",roc_auc,0.978604807201158,0.9753839461163882,0.9817489374462898,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.4, 0.6)",f1,0.7804646696861581,0.7681861921048055,0.7935867965805025,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.4, 0.6)",binary_precision,0.8360391646404539,0.8105001730871433,0.8554654432860835,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.4, 0.6)",binary_recall,0.7318259416996561,0.7060110170506361,0.7556299719648778,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.4, 0.6)",accuracy,0.9097904191616768,0.9011077844311377,0.9172380239520959,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.4, 0.6)",roc_auc,0.9490600725306034,0.9405458516930112,0.9567624586260457,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.0, 0.4)",f1,0.5411330256325143,0.5231487608827409,0.5569698055340688,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.0, 0.4)",binary_precision,0.8040142905693417,0.7792867751797936,0.8249571594855274,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.0, 0.4)",binary_recall,0.4078264383201902,0.387526104311507,0.425471378204049,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.0, 0.4)",accuracy,0.7727130891772048,0.7621325340778452,0.7801280998521924,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,3,"(0.0, 0.4)",roc_auc,0.8864605132455875,0.8790755765388392,0.892933221331967,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.8, 1)",f1,0.8857564340576211,0.871743069125321,0.893386256688028,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.8, 1)",binary_precision,0.8341090530258329,0.8216708049536828,0.850198805196336,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.8, 1)",binary_recall,0.9456343262885246,0.9358279326830282,0.955391300298122,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.8, 1)",accuracy,0.9665897380850149,0.9639276513525118,0.9693162301416917,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.8, 1)",roc_auc,0.983912744992851,0.9788262292363696,0.9874311788769429,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.6, 0.8)",f1,0.8588337537160795,0.8442864347613496,0.8713174907967972,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.6, 0.8)",binary_precision,0.827636699738458,0.8110649268244872,0.8433376382344695,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.6, 0.8)",binary_recall,0.8901496798937849,0.878447497743456,0.9031831767719898,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.6, 0.8)",accuracy,0.9549473550678675,0.9506469618165673,0.9603196752505392,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.6, 0.8)",roc_auc,0.9777852328929132,0.975637424316463,0.9805802237885703,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.4, 0.6)",f1,0.7576204363511264,0.7376553022380256,0.7777343553192418,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.4, 0.6)",binary_precision,0.7835969109768522,0.7622742933024367,0.8125406478752404,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.4, 0.6)",binary_recall,0.7431917624270866,0.716277028379367,0.7824072676977242,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.4, 0.6)",accuracy,0.9303027285401317,0.9244871539533958,0.9373879705238001,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.4, 0.6)",roc_auc,0.9533265006406937,0.9464807198431494,0.9607311473156832,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.0, 0.4)",f1,0.5180642825865938,0.4891733677220564,0.5413850165212512,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.0, 0.4)",binary_precision,0.7096613380850557,0.6853878098331662,0.7295018069845484,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.0, 0.4)",binary_recall,0.40074161343127745,0.3914969520048081,0.4145190174727026,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.0, 0.4)",accuracy,0.8279639029892836,0.8217625493513818,0.8326931754089114,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,5,"(0.0, 0.4)",roc_auc,0.8858248004720177,0.878503398507969,0.8907483006007606,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.8, 1)",f1,0.85189153871545,0.8432050791179562,0.8606882168925964,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.8, 1)",binary_precision,0.781195535886707,0.7671167364894741,0.7965014262169162,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.8, 1)",binary_recall,0.9407628993202325,0.9287065888944319,0.9495333502013226,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.8, 1)",accuracy,0.9731049702552295,0.9714002430755453,0.9752062943772789,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.8, 1)",roc_auc,0.9844072758993565,0.9823124485653302,0.9876877826747459,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.6, 0.8)",f1,0.7997264208871508,0.7814430693069307,0.8107388108212219,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.6, 0.8)",binary_precision,0.7522225304821877,0.7304743392656536,0.7717738214742859,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.6, 0.8)",binary_recall,0.8666952334509423,0.8509205466059966,0.8803339289702926,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.6, 0.8)",accuracy,0.9625132555673381,0.9594322829874261,0.965323435843054,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.6, 0.8)",roc_auc,0.9787650249735268,0.9751035516230225,0.9820737090058159,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.4, 0.6)",f1,0.7213989165204449,0.6967279235525741,0.7423695201860072,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.4, 0.6)",binary_precision,0.6994564473382309,0.6753292716906721,0.7283383206013317,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.4, 0.6)",binary_recall,0.7286133370915824,0.6965941648212789,0.7557927397613857,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.4, 0.6)",accuracy,0.949043488593156,0.9466937975285171,0.9525903041825095,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.4, 0.6)",roc_auc,0.952196970880301,0.9484196031667605,0.9591748548142857,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.0, 0.4)",f1,0.4364389575026174,0.4171413044095194,0.4493295623745711,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.0, 0.4)",binary_precision,0.5821343563229882,0.5605733622781254,0.6067739084268745,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.0, 0.4)",binary_recall,0.3496004326497272,0.3332013478581278,0.3681045277327186,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.0, 0.4)",accuracy,0.8739414826276549,0.8688757209171473,0.8781298354198903,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,rc_cxn,10,"(0.0, 0.4)",roc_auc,0.8845113537815912,0.8792949328695452,0.8887202225023642,5ca6ba7b8aec4b81a366e9138b9c09b0
rcmcs,mfp,1,"(0.8, 1)",f1,0.6146258770948786,0.6044186891669827,0.6275654151040687,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.8, 1)",binary_precision,0.4431714984282221,0.432789032483409,0.45826056584002794,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.8, 1)",binary_recall,1.0,1.0,1.0,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.8, 1)",accuracy,0.4467167307020608,0.43041390150192105,0.461596227733147,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.8, 1)",roc_auc,0.9694979351725463,0.9645764987605945,0.9758688910594384,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.6, 0.8)",f1,0.6337198460184784,0.6139137160472198,0.6511635051168971,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.6, 0.8)",binary_precision,0.4623522458628841,0.4445429472025217,0.48068360914105596,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.6, 0.8)",binary_recall,1.0,1.0,1.0,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.6, 0.8)",accuracy,0.4615248226950355,0.43875098502758075,0.4771178092986604,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.6, 0.8)",roc_auc,0.9611056169472724,0.9553462943560768,0.9673471772681861,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.4, 0.6)",f1,0.6290783845436604,0.6046204258970216,0.6447542455781932,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.4, 0.6)",binary_precision,0.45646658415841584,0.4311571782178218,0.48934096534653465,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.4, 0.6)",binary_recall,1.0,1.0,1.0,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.4, 0.6)",accuracy,0.46280940594059405,0.44500309405940597,0.4834158415841584,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.4, 0.6)",roc_auc,0.9269579392996455,0.9140032565015367,0.9400038072400742,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.0, 0.4)",f1,0.7497160140967353,0.7387407356442125,0.7662339990269246,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.0, 0.4)",binary_precision,0.5966587112171837,0.5810933770883056,0.6128952863961814,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.0, 0.4)",binary_recall,1.0,1.0,1.0,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.0, 0.4)",accuracy,0.5940184964200478,0.5800119331742244,0.6104191527446301,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,1,"(0.0, 0.4)",roc_auc,0.7112653151904269,0.6982586630340235,0.7247029770362085,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.8, 1)",f1,0.8798117423422844,0.8720610939178528,0.8876168395990711,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.8, 1)",binary_precision,0.8850892040926454,0.868340927920464,0.8996092276514768,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.8, 1)",binary_recall,0.873643918474486,0.8622705741498871,0.8875434105211707,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.8, 1)",accuracy,0.9492286230100115,0.9453922534055473,0.9547144263909404,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.8, 1)",roc_auc,0.9686669353556157,0.9630523562927997,0.9741097621489094,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.6, 0.8)",f1,0.829026936926487,0.8078031329731821,0.84595630661326,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.6, 0.8)",binary_precision,0.8638442368963922,0.8512766318903146,0.8862005658404576,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.6, 0.8)",binary_recall,0.7944058575072771,0.7774968933462412,0.8166459540444052,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.6, 0.8)",accuracy,0.9257293666026871,0.9205278310940499,0.9314251439539347,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.6, 0.8)",roc_auc,0.9588935983498967,0.9540043725918431,0.9626815018073653,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.4, 0.6)",f1,0.7890110846621555,0.7652329635536403,0.8156183745583039,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.4, 0.6)",binary_precision,0.8646548217001268,0.8428210019277572,0.8791011831677642,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.4, 0.6)",binary_recall,0.7329852755751235,0.7081612192354687,0.7629847079739568,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.4, 0.6)",accuracy,0.9129341317365268,0.9085254491017964,0.9181362275449102,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.4, 0.6)",roc_auc,0.9319467129879518,0.921516859747829,0.9444641343587552,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.0, 0.4)",f1,0.3168502019537128,0.29455576712353376,0.337073700317344,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.0, 0.4)",binary_precision,0.7529749032306811,0.724546948219876,0.7816582038333845,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.0, 0.4)",binary_recall,0.2065459113919399,0.1924619434061519,0.21899990342505685,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.0, 0.4)",accuracy,0.7173427492199047,0.7055222532435539,0.7273156511742487,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,3,"(0.0, 0.4)",roc_auc,0.7036746160512306,0.6919889397732103,0.7191896921533815,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.8, 1)",f1,0.8496120053993508,0.8324507134696258,0.8607386358066444,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.8, 1)",binary_precision,0.8293559841481171,0.8079479097363857,0.8476378394513002,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.8, 1)",binary_recall,0.8734637857014322,0.8545793495872018,0.8888608203316338,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.8, 1)",accuracy,0.9577769428939458,0.9538884714469729,0.9621645556032632,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.8, 1)",roc_auc,0.969490459630617,0.963897381084629,0.9740625655600798,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.6, 0.8)",f1,0.7960330340103267,0.7846716217466476,0.8134455069063686,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.6, 0.8)",binary_precision,0.7979503426874657,0.7742988116534628,0.8202483710607951,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.6, 0.8)",binary_recall,0.7990045342526488,0.7835072216819963,0.814418449197861,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.6, 0.8)",accuracy,0.940289229988583,0.9353799314981606,0.9447101357351262,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.6, 0.8)",roc_auc,0.9589285343459133,0.954512499015146,0.9643669923578382,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.4, 0.6)",f1,0.7566375153812365,0.7393002182615621,0.7741872511245212,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.4, 0.6)",binary_precision,0.7937346112403697,0.7662219837110928,0.8194023883696782,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.4, 0.6)",binary_recall,0.7294130238988288,0.711575311942959,0.7548815441976076,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.4, 0.6)",accuracy,0.9321848237402908,0.9276936865166302,0.9363921529575782,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.4, 0.6)",roc_auc,0.9266621573780363,0.9183924003189236,0.934374947428711,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.0, 0.4)",f1,0.3083946308450797,0.2879852580908583,0.32552052364456774,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.0, 0.4)",binary_precision,0.6439405060818114,0.6154899760443776,0.6723893591014968,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.0, 0.4)",binary_recall,0.20015743954611792,0.18518137868055945,0.2130835476570201,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.0, 0.4)",accuracy,0.7941173152848279,0.7877523970671179,0.8005245346869713,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,5,"(0.0, 0.4)",roc_auc,0.7037073445135604,0.6945601157175513,0.7159852399763316,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.8, 1)",f1,0.7886044251423561,0.7698313905410133,0.8069240140011474,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.8, 1)",binary_precision,0.7222599496811312,0.702542328154028,0.7371405798681128,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.8, 1)",binary_recall,0.8731507731262219,0.8563588235294117,0.8897116959314165,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.8, 1)",accuracy,0.9622017527026164,0.9599229194652338,0.9650802788972046,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.8, 1)",roc_auc,0.9692801511788971,0.9645678078939641,0.9736516491016297,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.6, 0.8)",f1,0.7400785369721741,0.7266873573414361,0.7565685491507356,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.6, 0.8)",binary_precision,0.6816688448467472,0.6642533872686545,0.7010905818903795,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.6, 0.8)",binary_recall,0.8006908013329394,0.7733535604804261,0.8198074715062037,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.6, 0.8)",accuracy,0.9492122405696106,0.9458775185577942,0.9527003484320558,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.6, 0.8)",roc_auc,0.9591203856817572,0.9499780764808486,0.964562326836959,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.4, 0.6)",f1,0.69320696686253,0.672143794240785,0.7118548470634072,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.4, 0.6)",binary_precision,0.659770727152583,0.6204323995127893,0.6799347310126582,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.4, 0.6)",binary_recall,0.7286071223979838,0.702205448465775,0.7441234413387103,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.4, 0.6)",accuracy,0.943940114068441,0.9402418013307985,0.9470294676806084,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.4, 0.6)",roc_auc,0.9297378699562469,0.9154979678323002,0.9412535565606749,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.0, 0.4)",f1,0.2912846712150322,0.27289181910570404,0.31204421878992267,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.0, 0.4)",binary_precision,0.4987078237188583,0.46533020071967945,0.5310613470890584,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.0, 0.4)",binary_recall,0.20266093508778787,0.19038796569284375,0.22768098516362317,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.0, 0.4)",accuracy,0.858274722183148,0.854605078070052,0.8638785342523562,fb3c7a9061a744fba7dabf9d50092414
rcmcs,mfp,10,"(0.0, 0.4)",roc_auc,0.7077901298162941,0.6977265515456677,0.7243246596742701,fb3c7a9061a744fba7dabf9d50092414
rcmcs,cgr,1,"(0.8, 1)",f1,0.9470193267351336,0.9402986030267753,0.955545238164201,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.8, 1)",binary_precision,0.9406941442187694,0.9312299328429805,0.9508855616413756,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.8, 1)",binary_recall,0.952966744028112,0.9463046255671337,0.9612474834655824,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.8, 1)",accuracy,0.9515368494586097,0.9432326231225987,0.9614827104435907,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.8, 1)",roc_auc,0.9847675981775819,0.9794466349137488,0.9883975583462028,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.6, 0.8)",f1,0.932398169727105,0.9243321257836666,0.9417046993601893,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.6, 0.8)",binary_precision,0.9397400996329341,0.9301475463332263,0.9512048368298368,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.6, 0.8)",binary_recall,0.9257660405157333,0.9117222665248982,0.93991034913208,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.6, 0.8)",accuracy,0.9390464933018127,0.9314223798266351,0.948187549251379,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.6, 0.8)",roc_auc,0.9758239457350099,0.9713495105280587,0.9812324800944972,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.4, 0.6)",f1,0.785827356279039,0.762709246448751,0.812437624272646,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.4, 0.6)",binary_precision,0.9058451163471546,0.8917097701149425,0.9187796387851882,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.4, 0.6)",binary_recall,0.6968412389059919,0.6741676764988127,0.7279743303571429,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.4, 0.6)",accuracy,0.8283415841584159,0.8090810643564357,0.8481590346534653,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.4, 0.6)",roc_auc,0.899954175593755,0.8890474581268216,0.9138776050135354,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.0, 0.4)",f1,0.5533813198337643,0.5373086420613966,0.572667293463598,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.0, 0.4)",binary_precision,0.8845912825088309,0.8631274039429239,0.9033069004828327,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.0, 0.4)",binary_recall,0.4076167071711957,0.3868351257325026,0.43574353542326216,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.0, 0.4)",accuracy,0.6112022673031026,0.5957488066825776,0.6216363365155132,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,1,"(0.0, 0.4)",roc_auc,0.800083012114535,0.786761540362492,0.8143597313248655,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.8, 1)",f1,0.9116650825523045,0.9018391440746497,0.9201235371349652,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.8, 1)",binary_precision,0.879674021723271,0.8634252395752395,0.8921883735414846,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.8, 1)",binary_recall,0.9438675129305635,0.931767111678576,0.9558727990507719,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.8, 1)",accuracy,0.9615952732644015,0.955887904152306,0.965222386344986,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.8, 1)",roc_auc,0.9833457262006163,0.9798903872399346,0.9872133384748826,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.6, 0.8)",f1,0.8934084503285407,0.8807892655438161,0.9024302864363942,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.6, 0.8)",binary_precision,0.8764519172306653,0.8607256331599988,0.8907004302548905,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.6, 0.8)",binary_recall,0.9132040163976327,0.9010007712851683,0.9306427199194526,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.6, 0.8)",accuracy,0.9503166986564301,0.9460652591170825,0.9553454894433782,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.6, 0.8)",roc_auc,0.97781456369929,0.9737495583862746,0.9813289099125158,2a7b803f790143f0b14a1955117cb393
rcmcs,cgr,3,"(0.4, 0.6)",f1,0.7485989908198947,0.7275224354979434,0.7709357460630305,2a7b803f790143f0b14a1955117cb393
